cpu,ram,network,process_count,anomaly,risk_score,risk_label
41.04431797502378,41.419640358983614,211.77247901536305,146.57450799142234,1,0.16595584704815125,Low
30.20164938060112,39.74937583853126,184.73109122877503,151.7046377099657,1,0.08491666695337469,Low
33.359069755507846,51.571162729919806,199.23277063424013,140.3726743471539,1,0.15024090535278511,Low
40.984306179345616,57.32968811828509,146.92772285332646,147.93388720303955,1,0.1286307459249621,Low
43.69233289997705,61.78749384020508,179.15860606732826,156.10216169589222,1,0.16558836855180703,Low
40.85684140594985,46.78781015991742,187.72152685660689,151.56972960968434,1,0.1938295870397289,Low
39.4217585880588,57.55076583401907,184.2773480619622,144.13468730436065,1,0.17315879190795286,Low
38.49448152205356,49.73044071349505,204.57064616101167,152.24216404290792,1,0.19257419715668883,Low
32.60739004816286,48.79160890041426,175.32740202853398,157.14609790636618,1,0.14022020060092144,Low
36.40077895802646,56.18561956240671,233.63092001973413,129.50058721422522,1,0.0872631447738017,Low
37.696806145201066,54.56626014889394,200.00621194754592,161.59074064955897,1,0.17021904820239642,Low
45.285611131094576,38.96525490111026,199.7209903658416,146.63745261318928,1,0.14357614379059697,Low
41.71809144784231,60.33578244808127,190.16315850461245,154.25489933240232,1,0.17745143706883915,Low
31.18479922318633,59.66063947903216,204.65572051576936,161.97246923645227,1,0.10186837261636472,Low
41.62041984697397,45.6210610894333,224.75294794002903,136.28326302769534,1,0.16089341928468798,Low
38.07458859791842,52.77062473406186,173.986093528673,142.90558997572452,1,0.17876966146412798,Low
36.61538999847021,53.45821130397917,180.2565053277423,147.11451304124296,1,0.18245405742494092,Low
43.058381444204336,51.82471636076735,190.8882191367001,142.16246478875573,1,0.190996160310423,Low
45.15499761247976,46.147863923082056,159.62387229580355,167.3493657583681,1,0.10434544188153427,Low
44.65640059558099,45.29863642443364,175.42226420835507,141.43227906173206,1,0.16838610546882504,Low
35.80391238388681,49.821121503059885,185.71337379366025,144.44453220513134,1,0.17778232257422744,Low
38.45393812074393,58.20910313481555,226.23167542138185,152.04389031602977,1,0.17152271183200135,Low
41.65631715701782,53.80520108216103,207.87683987005772,137.9785047392391,1,0.1751878321000228,Low
44.8777256356118,47.40569967539726,205.80769734102637,146.04319288243735,1,0.18547547297335365,Low
37.60412881077355,55.40189097453841,225.5269388650392,153.17453261250176,1,0.17440224693920447,Low
39.07170511668092,30.060201655589477,195.8788463480181,146.67139595617488,1,0.0820338861253811,Low
34.468325129969855,58.041359902604725,211.7139454978667,149.06613141100053,1,0.15998639344522558,Low
34.01896687959665,37.822003548553305,196.9033474120251,144.7066788755163,1,0.11626528951300724,Low
44.06262911197099,47.46291341017808,207.96087048198885,134.85529690819232,1,0.15238158812593178,Low
46.78120014285412,42.16231073761699,182.51724027165253,153.2159321133924,1,0.15135715598185395,Low
39.63994939209833,40.93722966995366,126.83548525170713,167.5493307164724,1,0.013612342256908883,Low
45.01766448946012,58.125787511649634,195.97162513441089,150.18401630783438,1,0.17333747993995152,Low
41.808180125238174,46.72609159081676,242.6824440829982,152.2526411724755,1,0.1695279183367579,Low
36.774401226974376,52.42552717211501,227.78646206724775,156.92722755116858,1,0.1738842477718303,Low
41.80697802754207,49.67155594784571,228.96192453773511,137.30669503453302,1,0.1694076875098619,Low
47.690182832329846,53.33928579056185,237.08392165418653,167.02514658129604,1,0.11141701457546677,Low
39.82086980445024,50.53775323742179,202.6597277288431,152.02328796422802,1,0.20058875050883368,Low
47.82321827907003,41.019054430680015,205.91947122216783,166.3185689908911,1,0.09390712071851698,Low
26.90127447955128,56.97386773612998,181.4704431369695,142.6696700447601,1,0.02934184231126513,Low
44.10951252187612,46.543703917870815,190.5178143191885,168.18061922557823,1,0.14289750816128494,Low
40.43523534119085,39.10392670938174,218.47313449313424,157.75155494034783,1,0.14270631230564046,Low
38.50496324767066,47.003193873238615,236.1165331150645,155.5304008585236,1,0.1632113368445121,Low
40.45880388267752,60.50531853444018,195.81661172957,152.34024454353147,1,0.1747920692842187,Low
30.062155426995535,55.95155219479445,186.49432205445763,147.51471381925552,1,0.1090445309336846,Low
38.90164056081244,47.55943505914499,200.0158387656979,162.00531658473872,1,0.16566493409598643,Low
41.78556285755873,47.555196069771,218.03620246787344,151.4035986984805,1,0.19501188198505492,Low
47.38947022370758,47.74855464147832,156.68435551599373,130.3293029641285,1,0.06869666167700311,Low
37.40864890863176,64.53723588492589,131.11457140588286,138.82813538293,1,0.04192649923824299,Low
35.95753198553406,52.67354816562087,183.4838945152525,148.14154247807252,1,0.18077259418635455,Low
37.491214782077314,53.01029153033749,163.37862722257523,153.09998983165556,1,0.1637341719298273,Low
44.57701058851037,57.21198417822289,184.75579407058063,149.43411511100103,1,0.17877554178120175,Low
41.64375554829842,51.6715241131856,195.56659043547583,162.18970789793664,1,0.17428938789399667,Low
37.351198981164806,48.18670497925508,186.4025477293096,130.48898135961377,1,0.12217221275814222,Low
42.56633716556678,48.62555105640515,243.5740260341224,151.4358793650516,1,0.17108092744907555,Low
40.4853877467402,49.49879118410155,209.8023429380696,131.82020774612846,1,0.14582753617191146,Low
44.84322495266444,49.73944434443111,209.01423078832485,157.5971229548417,1,0.1831469260657922,Low
36.48973453061324,55.093406805458855,218.66621432130205,149.05541285557996,1,0.18367187225450243,Low
38.36168926701116,50.363621200651096,165.83500646657694,154.1960997202412,1,0.17696566543026165,Low
38.03945923433921,55.12848054050905,231.1733536226081,141.36117039410234,1,0.16684961290190753,Low
32.68242525933941,49.43498393923992,197.7270714039362,162.7946493165775,1,0.13175340467924967,Low
41.48060138532288,50.55044633221264,220.1144185172364,160.4172466405885,1,0.18416434790655034,Low
41.30527636089945,36.01259520827524,167.84428300879534,155.83544303011888,1,0.09105933946428624,Low
40.025567283212304,56.41429372291737,153.38723701951807,148.7048275313656,1,0.14656075202846336,Low
38.82706433312426,52.42541933128595,224.5366897407509,155.7985728529513,1,0.18208468175302506,Low
32.923146289747926,56.986070769017566,211.2922857829255,142.9310743201265,1,0.13872422237328214,Low
37.89677338617321,29.726212352644172,172.9384533692747,158.55555659020712,1,0.048740184217047955,Low
38.28642741736616,64.61862293346509,173.91010756175916,166.4948089432392,1,0.09294215026052749,Low
35.9886136538919,49.022872602913786,233.76304353244308,160.70610559979187,1,0.14834431301882062,Low
39.19357144166995,57.75727971716262,164.31764321398015,142.7039753019259,1,0.14991446776056033,Low
42.02025428407269,42.72065851012128,249.2801885976789,153.61417317273103,1,0.15330766762396153,Low
49.43092950605265,54.28941733543799,172.98137796056395,137.06858456241352,1,0.10731219602460723,Low
40.8728890641592,42.62609105778441,219.15175776825149,155.72390311175675,1,0.17956872374554944,Low
41.28775195361382,45.63361727512937,190.14144572753045,154.5060341286254,1,0.1874922722616459,Low
39.62777042116917,63.3982194770675,218.0956229324703,131.30183660467836,1,0.08474006009754076,Low
30.406143923504796,48.665223194656576,183.67657993657423,138.38216156087637,1,0.09988014931532657,Low
39.86743062275392,51.52203011225806,195.1162128178312,147.16861103256232,1,0.19650162723019376,Low
40.30115104970513,56.09047411482128,201.22757526187164,146.99140252859175,1,0.1915838329963055,Low
52.316210562426434,53.46977321580823,169.93437632655582,137.90523064581194,1,0.07528273113512751,Low
39.03819517609439,51.05293233600504,222.22473036260376,153.88978729352183,1,0.18897518850168316,Low
41.50773671166806,52.55472701726358,184.60359300585245,152.51473608940512,1,0.19501571847814797,Low
39.82644115147378,66.82390909666793,193.14200253979945,148.05730868021482,1,0.11994846129207087,Low
34.15660981190234,49.5966684207649,170.16951876174463,142.44208499841636,1,0.1499843392061152,Low
45.7141140725751,51.40769332700477,123.12999023614069,160.48707126416565,1,0.03129479031798377,Low
43.75966516343387,57.35458077205328,194.2691671219949,166.55407113088296,1,0.14132713059339147,Low
43.95515973521523,57.73868153070589,272.3784626483875,145.16438516153465,1,0.09282857270883177,Low
35.4530627260263,58.30921213892266,223.5381286369407,143.8783308284518,1,0.14461039424011407,Low
47.013971554680495,54.47111155420429,199.42218860796817,154.91207665411997,1,0.17317816969525068,Low
32.9907446860386,41.99896561088661,192.113275123752,146.41970620253014,1,0.14046452837324075,Low
42.93428546900135,61.43402072610768,200.6739767843614,148.60602799336766,1,0.17235769695670428,Low
50.95227812904989,41.97558224886919,216.4135734552563,157.39653151724673,1,0.10637466179940108,Low
35.04731837434656,52.11844825667323,164.57561554073465,130.90643912492706,1,0.09086817211819126,Low
37.16851135198614,44.72006904986449,233.42965084006616,163.1830232485267,1,0.13883632516148597,Low
40.498256825438204,49.55103157384905,221.46143946323733,150.72680524329343,1,0.19714899300271643,Low
37.482621729419,52.30133687212437,221.54557177123803,145.8850685543782,1,0.18344565091671705,Low
32.24668284466934,52.24950050815191,213.15427216429185,149.1076584577855,1,0.15479274503735319,Low
40.34281487403014,52.95344527964699,200.5884997308197,149.62429355020518,1,0.20165249037560268,Low
34.688481431369475,61.29597888341053,220.18583707900456,132.68798696555075,1,0.0815545258909286,Low
42.36796215317591,53.17474011059786,217.75442401224132,164.94938227453235,1,0.17061514697707425,Low
35.402878828830985,48.29090355296546,189.37877867176928,150.4132563227062,1,0.17699481609691042,Low
47.7496720250877,56.7486101780185,182.79194681309295,154.43002130447374,1,0.1386263245235424,Low
36.08373353831882,58.32629342247248,203.0556888578596,159.51549770574042,1,0.15457051732994614,Low
38.38969241897162,41.40674529404105,246.47060454485563,139.788375424397,1,0.11860943526696716,Low
44.06758608684835,54.18180048894901,162.826787730383,154.7347189903523,1,0.15521633261461815,Low
33.84567841783022,54.90820919617629,155.97424202742678,147.32358909101205,1,0.1277074021064502,Low
41.13729967302065,47.91705547648006,204.9428252370955,158.46770775216493,1,0.18578707142108936,Low
46.53571377141214,59.629947693181336,201.52663105568053,128.72772579648506,1,0.09249685681609493,Low
31.96258382719386,48.94961089077231,205.20024993111224,149.00905699758732,1,0.156525841112292,Low
40.92316929266152,50.8790351743008,207.318595937255,143.9717934421604,1,0.18994879650885432,Low
41.29941397124212,48.78849723001292,193.30393236095583,154.32262950634154,1,0.19477145837987514,Low
43.90911435888656,50.10905333307027,244.6959031580625,154.70044187368202,1,0.16611607652655713,Low
33.81524644560959,42.326074391733584,151.97288064570455,142.92374105177973,1,0.0852445663534731,Low
33.39771693457862,39.91964382183994,175.14508925659263,142.87826135823957,1,0.11126963622410785,Low
42.60970782808449,61.1615354425748,196.90235719552857,148.8933463144267,1,0.1713892943226239,Low
41.48492336616593,44.071270561771705,150.70433566537497,141.0335777268479,1,0.12730797460427046,Low
41.252464251729386,43.06025355380585,194.72436786703787,158.41983695452126,1,0.17507562652084518,Low
41.73224104748488,34.926269204773995,249.84410497184052,146.30792799552555,1,0.08721454536207163,Low
36.59987639210755,45.52726776617349,200.6265946488789,120.93011780678358,1,0.07911343505012858,Low
41.16126848580502,40.73837144614751,206.9210271715605,146.25177943378193,1,0.1608120088541503,Low
41.46536236649341,61.49410612095458,162.1950570448226,139.61456179156028,1,0.12244941746352,Low
36.42824290986816,57.06871962539844,181.5091577588157,133.68724184539053,1,0.11857078393931264,Low
49.32887255572378,45.18294758375593,188.74410859028188,137.62573361777427,1,0.11747492713866259,Low
42.36916460455894,65.76705063741016,190.46854709731295,151.0940847183297,1,0.13820549948356725,Low
34.04348251398676,56.87235840894116,238.44931385011307,163.2864082824823,1,0.11306543464014018,Low
43.28276804316915,47.72618031543964,216.73073182175372,153.1318447386498,1,0.1915599439467417,Low
35.1265916488634,32.50415999588499,166.65626129188905,143.9349661178426,1,0.04899265586768231,Low
43.93542301871226,66.0365980081352,207.39514335296013,154.55904195170703,1,0.12102097312879473,Low
45.79297789503702,40.27299273265483,214.9466524549036,145.4090968978101,1,0.15115217501464084,Low
35.89658840824145,38.48220877130176,234.204471155638,143.05399630836854,1,0.10510886056725977,Low
44.816880646221605,57.15799302406748,247.4162205970512,138.45637331767017,1,0.11786224246540716,Low
42.063904634682494,67.07826684437491,169.54717424516394,132.48171193248282,1,0.055049062786229674,Low
44.11030079997245,59.68990972957363,175.67427466368986,146.10076293440554,1,0.16296787441733157,Low
49.48396491326974,53.94736384036652,162.2726642325615,151.58053489920133,1,0.1098105405058406,Low
38.77305941998565,54.16328039165701,192.97940422679056,149.0337632998511,1,0.1922055696308596,Low
36.23131917821255,55.97390891146215,213.99075123339003,145.84033072052642,1,0.17543167428457918,Low
35.55242785187238,55.31250012850735,229.62003549767303,140.5425393930322,1,0.15572265606912977,Low
35.92094857517281,51.96833996778563,197.72146929072431,156.0824619168497,1,0.1705825319626027,Low
39.61449145292948,50.72940772766313,190.4045743023547,136.82868080053416,1,0.17698592155100457,Low
41.70575987408322,49.561848104703344,204.5527397674622,157.76027913843475,1,0.18944671942880398,Low
41.3834539966501,44.72224787793326,174.94571295109932,139.97782981073274,1,0.16599545531529225,Low
44.13591624518012,48.03527446193258,262.6861616508432,142.47564762646965,1,0.10848362926792782,Low
40.065009459389536,38.1493023006323,151.77016918645825,135.33214809384322,1,0.055929587353155896,Low
47.26767038578659,49.31162261243675,205.5422173668717,144.98597853114364,1,0.16172487583352796,Low
38.67671583381022,43.07986224994357,260.7081865768892,159.75312458477978,1,0.10140011252554693,Low
53.600845832948096,42.27487477948961,200.20399533679992,155.15628088443955,1,0.07573352497160979,Low
43.12833673882504,51.25925905807435,194.2988289499552,159.78422112028036,1,0.179552011324477,Low
35.714212217918586,59.7440160044122,189.2766373156872,155.22142545933937,1,0.15695214997860063,Low
34.645537509694435,56.42821624201619,194.58824954712776,138.9633017146963,1,0.1453170573931442,Low
42.41236207621593,39.00649577463776,241.1854542402959,146.69210775672445,1,0.13380054616389708,Low
38.88268607337075,43.07260304400764,133.6441426601148,142.19800870882537,1,0.0903400722448548,Low
43.57000247046046,56.58539831591751,246.00301103888975,163.3057490403904,1,0.12384090241162082,Low
42.366188122867726,43.12258824523183,157.28128542649566,138.0321135357369,1,0.13076997813411662,Low
39.63585543671564,48.42756795002083,192.00043012296757,158.9369768938911,1,0.18152559649766348,Low
35.76603140965798,53.85036469317186,187.12266739104012,158.9295387010877,1,0.16533461591763993,Low
32.42576387657068,43.22158881595456,217.6565980931216,168.29620201716088,1,0.08271514495162713,Low
37.767425239664895,50.73762854302172,152.05626944348757,145.90313407370502,1,0.14309949926128612,Low
44.28199397161736,40.66182153557257,213.86517998245827,157.12322159580162,1,0.1563916341132326,Low
41.07046872065102,45.7904264923415,260.7292886986056,172.81651836538842,1,0.05326805556429626,Low
33.77130610644006,52.23847353899776,159.10477986221568,143.82358323066305,1,0.12406859724058611,Low
40.86590462925591,38.84904386527832,205.69118502831188,134.6495975246764,1,0.1067597854303623,Low
41.92658689864418,53.0833231657228,180.14053466610173,131.19989966092237,1,0.1407244548005135,Low
35.580712818994336,49.86253540751324,212.77661618579108,157.12712028861333,1,0.16930070520397694,Low
40.76862552972764,53.86742968092003,200.57443332247257,131.16849791941416,1,0.14632091951205822,Low
40.29104359223,51.56739893845263,180.7553927286707,146.27680947062078,1,0.1913134681947436,Low
34.28514851084688,59.54898300981691,214.6361685461322,154.3731318703896,1,0.1441287907457614,Low
41.78893680174141,50.87657151853535,254.1304432936023,151.85175536829914,1,0.1570471060717467,Low
42.803922631841175,46.99416121212323,194.27288624818104,154.25444864184172,1,0.19034838704288853,Low
45.41525621587638,50.85608252122599,221.59273826444547,152.22289855800855,1,0.18916266072014726,Low
45.26901026017451,53.80308620325472,161.2018112638651,162.78865813313394,1,0.12196464509855459,Low
33.111653160214544,50.34202049227993,171.30690869545973,140.47683619261204,1,0.14575714195541883,Low
35.310874800424386,50.284141838427175,214.17218833641127,143.2300486154147,1,0.16252567692143083,Low
42.5751763360433,45.08605818535271,244.52348085607892,142.27340554729176,1,0.14919955797254236,Low
42.56892975456105,45.35969357714336,210.6684004635698,158.3019181186261,1,0.18137676536565095,Low
42.57523843153024,40.18176309740215,190.60825908430536,159.00398588395063,1,0.14232981821486296,Low
59.26365745327361,62.247037202308576,199.97874216270063,154.51225319318507,1,0.0435950497092612,Low
42.85445255346583,41.292957352261006,162.48776798090847,161.83493666889927,1,0.12009566627981028,Low
45.677828200902994,45.14966361542865,218.135459790661,138.21959132623618,1,0.15407618292030856,Low
44.770008817466014,44.971149141015616,226.46999186970228,166.67224111551138,1,0.13811109670562433,Low
43.25695625652899,56.26447063861109,186.4372900150076,165.23238621712258,1,0.1510958782569266,Low
38.42365377679828,47.935352251955806,185.8987355672149,157.35621997245747,1,0.178539598791699,Low
43.79484610246634,58.734194508716136,207.97634688956143,167.8179890877106,1,0.13571152748146725,Low
36.13587392731214,45.28556563029292,186.8984079187821,133.43376792322226,1,0.12334911560018519,Low
38.81590696629996,51.952959135566616,198.01602156122533,144.75551863737348,1,0.18819021417956183,Low
37.57318226085448,44.152570627181696,262.99165367499546,142.6469653931805,1,0.09943304866545005,Low
40.40937069693161,65.01604389441371,192.5892289776201,157.21479323757345,1,0.14014945948254598,Low
51.573292833367546,41.68681106679341,189.2497954393633,139.49859260397855,1,0.07610057970845813,Low
30.66367403704126,52.16874497158919,180.57374583094523,157.57495149337487,1,0.10810461540486521,Low
43.431300951872565,54.43643816652469,222.3257591449981,163.7053614399671,1,0.16497966037788514,Low
31.936420644051744,52.896593682160486,194.5632748034569,156.95202900084,1,0.1408650124878827,Low
37.64034067105283,48.70298638785604,180.51880885035723,152.837510236615,1,0.18548596794807987,Low
45.44475298483683,49.09125510186602,239.63912096819035,140.12126659099252,1,0.15885355666973316,Low
40.32140009547732,50.30668030385377,242.58809013540912,141.53149033874635,1,0.16376623291164805,Low
34.61127611035347,48.97098598860058,181.9872930278389,162.49618905296666,1,0.15663439398361695,Low
36.42348145370016,56.74715381756437,144.00380145918152,157.79349003905332,1,0.11043719707470728,Low
43.39798874467338,65.47366101113946,230.22541069510768,149.60980480622456,1,0.118310149128798,Low
36.34816684141432,46.097557504945165,179.46110522719988,145.82090454234108,1,0.17186669973377033,Low
41.08229294790988,40.41137914294646,223.71876797488304,129.74192126888624,1,0.07956266266021833,Low
40.22785919951907,49.38202566154121,140.89688546864494,139.2914758131556,1,0.11414143936046017,Low
36.74199826197091,68.05796536358022,226.7779201489793,169.11419087139723,1,0.03759578850536016,Low
50.719720446626624,44.37427802421188,163.66484212157656,137.19544428997534,1,0.06805370054260862,Low
43.169595111590056,61.47381763810847,221.9229235719957,151.89479821221082,1,0.1667039467994169,Low
29.874287066711965,61.74390569853509,200.42819203509305,160.074439731952,1,0.08071050037574218,Low
40.93227157384714,46.12488230804404,171.38181741810067,137.4507733199771,1,0.15832734868672432,Low
36.69106767615806,53.98288155429693,187.7889106121966,151.84710474781085,1,0.18287941276534536,Low
44.26216667398112,61.39877636189976,220.58955370870103,159.37915537510656,1,0.1489740240337853,Low
36.037396307836495,47.34610581308759,203.17683359345705,150.1249932190725,1,0.1795199116283721,Low
39.42631779266551,48.57493747928347,217.53238941417453,178.6840305566677,1,0.060836129076005996,Low
42.52493639490229,45.92823360235949,259.2932175354646,133.31400741121806,1,0.08377930879297324,Low
44.32877597085061,42.896702885149935,153.07275164866846,160.5872852988388,1,0.11865194368730642,Low
33.99851796472112,45.45505718453795,248.51637724905876,148.27198262603537,1,0.12076407406198342,Low
38.32749382079525,41.4324181326642,203.1306781256964,157.71920154836675,1,0.15425401983917125,Low
37.625273444195216,50.23858427781458,173.03647855030616,154.41307151699246,1,0.17820517311477474,Low
36.73335383713144,44.61018738258951,160.09059122783032,142.66843802890003,1,0.13946855222226723,Low
48.82727120140548,51.63650138253524,194.326388276689,152.2899639245934,1,0.15461405806557055,Low
42.02490855480477,39.10873047657461,227.64950335773375,131.42098548601712,1,0.07463182921871109,Low
33.69558022832477,52.3161616255012,196.173526388674,156.03247500571393,1,0.1625886739438513,Low
44.58930973527388,55.83470273126248,245.3346479074204,152.98158465990525,1,0.15466964102098912,Low
50.610780985063165,36.04385050199981,156.46472929845322,156.38660168643102,1,0.024804858706118593,Low
45.16232630275574,52.618395988933,199.6373315646184,160.5811832508715,1,0.17241775433347784,Low
32.403150170229935,58.59368294731304,162.4281966676064,153.6761984020971,1,0.10820020595091928,Low
37.57882963566874,41.532512869161565,210.90895647874905,151.48089419798276,1,0.15903219235621835,Low
46.33455574593312,61.70800670786392,226.606621702919,141.18931663338708,1,0.1317008986023327,Low
36.461652671906094,52.93313306556232,187.3771461895684,142.87779236350949,1,0.18005492941121332,Low
42.21909714073114,45.064917009691136,121.87358430118596,161.8673462017733,1,0.037321764890200226,Low
43.87317026714668,49.60961645639606,205.96844440389484,164.36335405705978,1,0.16582056503909515,Low
35.36534764210958,53.90828838765206,213.10215655200528,147.61889563687947,1,0.17244657182895917,Low
39.702373219691,50.53203773988688,212.1288426488509,150.46002747253274,1,0.19605397724372958,Low
23.79366329965464,53.77129194712458,237.07346575466465,140.95385625006233,1,0.011107226443800577,Low
34.87806179332855,43.55528484844444,167.86838961052854,161.72756845267446,1,0.12486635270876945,Low
38.7371592430342,51.18552576825255,220.40648316351349,156.6541682369178,1,0.18260900280639436,Low
33.76108409017575,40.10399852166514,235.77522537433924,169.41217436463748,1,0.06427983321718966,Low
48.16205651965818,49.2214175705591,146.6423724798045,141.21676922820262,1,0.08197095787850511,Low
32.84929311019684,43.67264650974647,209.5895547775693,146.21992100981782,1,0.13996191668405172,Low
37.79977756651508,44.85129040187164,184.87460506976984,152.31445922525572,1,0.17785183668008891,Low
40.65370288643046,58.652652226473066,197.55431980695064,156.4648953772577,1,0.17560681192373495,Low
47.20636644533058,57.639170844159885,210.4302945061501,147.84332362452366,1,0.14590141885715618,Low
32.8206892441028,54.26396684635024,185.38314307659343,141.270389095463,1,0.1386703430024238,Low
45.8158187607748,42.35381064729195,179.72875762515164,158.81407528923572,1,0.15223550815303938,Low
40.05116530509793,47.78514085213639,201.02457252464075,157.2113536254558,1,0.18582252766082363,Low
35.09245674476024,58.49168389985428,167.38262183411592,140.83725899436274,1,0.12282484589200349,Low
42.31051737131635,50.99201839547933,167.42524613344443,163.55442801105497,1,0.1539391026347805,Low
40.99529847786735,66.23530677987186,220.3811984886951,161.70198709196603,1,0.09358180818883427,Low
36.99891561420603,52.7532248757606,165.53617894524032,151.34296497247792,1,0.17043592132855845,Low
40.349010424950094,51.34434381543022,219.9893750272764,150.79597862376036,1,0.19411208280037467,Low
38.0734320156912,47.83618475058249,213.87773878561853,155.54057771115907,1,0.18471639418990626,Low
40.56758672625624,50.93478633347598,148.2257981362821,141.38296929743743,1,0.13291702032382047,Low
43.31065337260523,48.93271114533619,179.67306042993033,150.30031479164083,1,0.19281486687151544,Low
47.93008408072676,54.95676073682013,235.8232820914212,128.4761645539082,1,0.06926336670819944,Low
33.810922505865754,56.69691621756209,170.56503406580956,158.76455645502935,1,0.12632983167607936,Low
50.665166873281336,44.49807377644436,186.0678721307184,134.3850677755814,1,0.07614437780260885,Low
30.23956100238749,40.68136932509555,213.8618267975569,165.03419828429,1,0.05664514485552652,Low
39.24107452482208,37.14656238827693,223.50171527847783,146.6987990603355,1,0.13615403789191,Low
42.94158603242288,53.555939288387805,192.45383341866517,147.88333018068823,1,0.1929129162372631,Low
41.40495933867516,42.276433756782886,182.07469415925075,143.7226609391549,1,0.16921583223724507,Low
36.88650240089703,34.92976584933262,242.67109585095525,147.11961126077924,1,0.09822145969590806,Low
38.95938874821363,52.72005023171675,252.16698991392732,164.18531345148037,1,0.12083235026758049,Low
37.53499532670584,67.45099662202954,229.36574152345383,125.1219134346492,-1,-0.0017010921225271147,Medium
37.05317621527895,49.957503619220745,202.55954427695076,162.76965386088187,1,0.16193547545375908,Low
44.24801048510513,55.86943542116149,175.7520283507722,153.3802348110171,1,0.17615611998132186,Low
41.78507742982524,50.57280550983295,175.08666780330304,137.92978352142785,1,0.17471371086176096,Low
36.53545202369673,49.307772427662,215.67542315797272,139.2468760695076,1,0.1704154631432766,Low
44.49799937716625,56.43353538091438,212.5519466266605,166.76393027208204,1,0.13967809363653189,Low
41.53649760438304,47.96807819067944,242.0479577883929,140.54493120057268,1,0.15831165541098874,Low
44.0643105941948,51.87174619850333,219.51350277608415,138.4664948940404,1,0.16984114538490191,Low
43.14814420961806,52.251884643372094,154.90759094720545,161.3731454236473,1,0.12788023149245326,Low
35.85502494538964,45.323366824498656,231.55842853168755,153.38552876285914,1,0.15898200565692483,Low
37.19909479901515,56.94429644675566,170.0581811805676,140.62074423463602,1,0.15684662170802094,Low
43.73646802561631,48.77528170313214,188.48086184142943,152.1662497540462,1,0.19317540346495432,Low
